location1,location2,location3,location4,location5,location6,location7,location8,location9,location10,location11,location12,location13,location14,location15,location16,location17,location18,location19,location20,location21,location22,location23,location24,location25,location26,location27,location28,location29,location30,location31,location32,location33,location34,location35,location36,location37,location38,location39,location40,location41,location42,location43,location44,location45,location46,location47,location48,location49,location50,location51,location52,location53,location54,location55,location56,location57,location58,location59,location60,location61,location62,location63,location64,location65,location66,location67,location68,location69,location70,location71,location72,location73,location74,location75,location76,location77,location78,location79,location80,location81,location82,location83,location84,location85,location86,location87,location88,location89,location90,location91,location92,location93,location94,location95,location96,location97,location98,location99,location100,location101,location102,location103,location104,location105,location106,location107,location108,location109,location110,location111,location112,location113,location114,location115,location116,location117,location118,location119,location120,location121,location122,location123
2022-07-13 08:01:00,74.39,71.942,71.78,73.022,72.176,72.176,71.933,71.627,71.285,74.471,72.59,72.644,72.203,72.356,75.434,73.805,73.121,71.843,71.978,,74.489,73.895,72.563,71.969,71.834,71.537,75.47,74.975,72.932,71.582,72.032,72.383,72.752,71.852,71.645,70.115,67.244,66.479,74.975,72.257,71.663,71.915,72.275,73.076,71.681,70.376,68.072,66.479,67.424,74.345,73.607,72.032,70.574,70.979,71.87,71.456,71.033,70.223,69.143,69.602,,72.221,71.906,71.393,71.798,71.42,71.42,70.988,71.951,71.762,71.276,69.755,71.384,70.484,70.916,70.853,70.574,70.835,71.357,72.662,69.368,67.334,66.416,72.437,72.851,72.104,71.33,71.438,71.933,69.953,69.8,70.601,70.376,70.448,72.518,67.235,65.615,64.841,73.103,72.887,73.238,73.103,72.959,,71.141,70.475,70.88,70.898,70.808,,,73.229,73.454,72.923,73.733,,70.178,69.836,70.538,71.456,,
2022-07-13 09:01:00,73.913,70.682,70.601,72.689,70.97,71.276,71.015,70.718,71.645,74.102,71.816,71.033,71.249,71.546,74.903,73.391,72.248,70.169,71.15,,74.498,72.95,72.077,71.528,71.474,70.862,75.002,74.201,72.185,70.817,71.402,71.906,71.573,69.431,68.261,67.946,68.234,70.286,75.011,71.312,70.898,71.051,71.321,71.141,69.845,69.098,68.081,68.477,69.71,74.111,73.256,71.807,70.142,70.142,70.52,69.737,68.837,68.99,68.036,67.847,,72.041,71.771,71.222,71.267,70.259,69.179,69.503,69.368,68.711,67.748,67.163,71.951,71.222,71.528,71.114,71.312,70.772,69.917,69.323,67.01,65.696,65.381,72.518,72.914,73.085,72.761,73.301,74.687,71.717,71.069,71.708,71.735,71.501,72.626,67.37,66.317,66.074,72.635,72.41,72.86,72.689,72.932,,71.51,70.079,71.06,72.617,73.328,,,72.509,72.68,73.211,73.4,,72.896,73.364,73.292,74.219,74.876,
2022-07-13 10:01:00,73.868,69.998,70.106,72.383,70.691,70.25,70.619,70.322,71.393,73.661,71.204,70.772,70.646,70.628,74.291,72.95,71.843,70.781,71.285,,73.85,72.635,71.951,71.519,70.979,71.06,73.931,73.373,71.789,69.548,70.223,70.988,71.006,70.718,70.637,70.808,69.998,70.205,73.607,70.214,69.656,69.656,69.827,71.429,71.348,70.727,70.538,70.133,70.124,73.364,72.599,70.367,68.549,68.513,69.872,70.844,70.988,70.808,71.24,70.952,,71.249,70.097,69.431,69.8,70.547,70.61,71.186,71.132,71.519,71.168,70.997,71.492,70.232,70.421,71.123,71.06,71.177,73.094,74.075,73.355,71.393,71.159,71.393,71.267,71.348,71.204,71.906,74.102,70.709,70.232,70.835,71.456,71.06,76.847,76.37,75.056,73.166,70.205,69.836,69.755,70.907,71.429,,71.276,70.412,71.357,72.464,73.778,,,69.152,69.629,69.44,71.654,,72.032,69.071,71.213,72.311,,
2022-07-13 11:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.938,,,,,,,64.535,67.073,65.57,65.471,67.199,68.819,68.9,68.441,68.846,,,65.498,68.27,68.225,68.837,69.764,70.07,71.222,69.818,70.214,,,,,,,,,,66.362,68.684,70.592,,,70.853,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 12:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 13:01:00,77,77.396,80.438,78.674,78.53,78.179,79.52,72.176,,76.424,77.198,77.72,76.991,76.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 14:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.163,,,,,,,,,,,,,79.637,83.192,86.486,,,,,,,82.193,,82.598,80.834,79.952,,,,,,,,81.059,,,,,
2022-07-13 15:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 16:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 17:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 18:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 19:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 20:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 21:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 22:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 23:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14 00:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14 01:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14 02:01:00,72.995,71.222,72.167,72.653,72.221,72.185,73.517,71.483,70.853,73.742,71.699,,70.961,71.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14 03:01:00,74.291,70.997,71.375,73.112,72.509,72.59,72.887,72.878,72.653,74.57,73.211,73.4,73.445,73.715,75.677,74.759,73.481,73.022,73.814,,75.857,75.182,73.445,73.391,73.616,71.861,77.063,76.199,73.967,71.861,72.527,73.526,73.769,73.526,72.905,72.275,71.546,71.951,76.676,72.707,71.969,72.527,73.292,74.21,74.129,73.4,72.734,72.653,72.338,74.984,73.625,72.752,71.078,71.6,71.978,73.157,73.355,73.157,72.842,72.374,,72.257,71.582,71.492,71.033,70.367,70.547,71.168,70.277,70.952,70.799,70.232,72.356,70.763,69.458,69.017,70.088,70.889,73.004,73.418,72.572,73.049,73.103,72.77,72.239,73.274,72.869,73.634,74.561,70.412,69.71,70.214,71.555,71.582,75.209,76.28,76.289,75.263,72.122,71.249,72.365,72.437,73.103,,70.844,72.185,73.004,72.608,72.833,,,71.798,70.979,71.969,72.653,,74.147,73.292,72.887,74.003,74.705,
2022-07-14 04:01:00,74.588,71.591,71.6,73.841,72.167,72.293,72.311,71.888,72.671,75.731,73.823,73.301,73.085,72.986,75.335,75.083,74.372,72.788,73.22,,75.47,74.939,73.823,73.238,72.752,72.617,74.696,74.84,73.202,71.312,71.987,72.455,72.158,71.303,70.979,70.457,69.764,69.818,73.112,71.159,69.692,69.215,70.502,70.259,69.584,69.845,70.691,69.584,68.963,,70.358,69.737,67.532,66.992,68.63,69.287,69.584,69.593,69.782,69.395,,,,,,,67.109,67.793,68.351,68.954,69.17,70.367,68.495,67.217,,68.144,68.711,68.765,69.89,71.339,72.239,71.879,72.131,71.06,70.952,72.185,71.429,72.383,74.075,69.944,69.548,70.385,71.024,71.042,76.235,76.505,77.774,75.416,71.357,69.953,71.087,71.825,72.311,,71.879,71.753,72.464,73.04,73.418,,,70.943,70.637,71.006,71.726,,73.94,71.132,71.501,72.968,74.534,
2022-07-14 05:01:00,74.165,70.16,70.322,72.77,71.006,70.736,71.186,71.033,72.095,73.643,72.077,71.42,71.276,71.348,73.787,73.301,72.113,70.961,71.087,,73.31,72.671,71.6,71.096,70.412,70.349,73.157,73.697,71.636,69.71,70.124,71.654,71.24,69.683,69.521,69.827,69.602,69.449,73.328,70.367,69.377,70.169,71.042,71.384,70.718,70.538,70.124,69.764,69.638,71.159,70.187,70.439,69.458,69.449,70.277,70.808,70.934,71.015,70.421,70.115,,69.602,69.89,70.43,70.727,70.808,70.583,70.889,71.159,71.033,70.493,70.016,71.213,69.917,70.412,70.259,70.475,70.826,72.176,73.049,72.383,70.826,69.746,68.477,68.621,69.863,70.007,70.718,72.428,70.511,69.926,70.196,70.7,69.944,75.119,75.011,74.795,72.905,67.721,67.28,68.693,69.44,69.962,,70.421,69.503,70.205,70.97,71.717,,,66.83,66.92,67.973,68.594,,72.392,68.576,69.224,69.935,72.185,
2022-07-14 06:01:00,74.291,69.161,69.665,72.626,70.619,70.34,70.142,70.196,71.492,73.859,71.969,71.087,70.637,70.844,74.723,73.229,72.329,70.763,71.249,,74.426,73.661,71.951,71.546,70.709,70.79,74.867,74.858,72.581,70.322,70.691,71.861,71.654,70.565,70.421,70.376,69.782,69.602,75.011,71.249,69.665,70.529,70.898,71.618,70.718,70.349,70.304,69.737,69.107,74.264,73.103,71.411,69.539,69.305,69.953,70.862,70.502,70.151,69.827,69.485,,70.421,70.493,70.268,70.574,69.791,69.449,69.71,69.926,70.16,69.989,69.341,69.548,67.955,68.603,69.098,68.936,68.54,69.971,70.862,70.799,69.035,68.333,67.361,67.766,68.279,68.9,69.989,71.753,68.135,66.848,67.784,68.18,67.73,72.077,71.303,71.186,70.025,66.542,65.426,66.173,66.623,66.749,,67.163,67.118,67.091,68.702,69.485,,,67.001,66.461,64.292,,,70.556,68.306,67.982,69.278,70.79,
2022-07-14 07:01:00,74.021,69.008,68.801,71.699,69.854,69.755,69.719,69.656,70.97,73.661,71.087,70.025,69.971,69.863,74.48,72.707,72.158,70.241,70.376,,73.868,72.869,71.159,70.763,70.133,70.187,74.84,74.084,71.744,69.332,69.926,70.889,70.862,69.719,69.575,69.341,68.972,68.936,73.535,69.548,68.18,69.017,69.233,70.646,70.412,69.197,69.323,69.017,68.468,73.715,72.149,70.286,68.18,67.424,68.306,69.413,69.242,69.026,68.63,67.946,,70.151,69.629,69.404,69.8,69.161,68.81,69.053,69.449,69.305,68.558,67.937,70.781,69.044,69.26,69.341,69.116,69.854,71.024,72.113,71.951,69.467,68.756,68.873,67.811,69.215,69.521,70.115,72.662,69.557,68.954,69.215,69.647,69.467,75.659,74.912,74.921,71.645,68.873,67.154,68.558,69.26,69.827,,69.917,69.656,70.241,70.241,71.501,,,68.027,67.451,68.333,69.44,,72.5,67.955,68.423,69.89,71.186,
2022-07-14 08:01:00,72.806,67.721,67.649,70.547,68.054,68.063,68.468,68.468,70.106,71.357,69.143,68.072,68.207,68.378,73.364,71.645,70.556,68.837,69.233,,73.328,71.195,70.241,69.359,68.828,68.711,73.67,73.022,70.367,67.523,68.576,69.017,69.881,67.946,67.649,67.289,67.451,67.325,73.499,67.055,65.354,66.155,66.686,68.657,68.531,67.568,67.874,67.487,66.92,71.024,65.903,58.01,,61.295,64.472,66.974,68.009,67.784,67.784,67.19,,65.498,63.347,62.105,64.697,66.803,67.208,67.19,67.415,67.982,67.712,67.307,58.334,57.587,,54.266,57.092,59.135,60.251,62.636,66.389,65.813,65.498,,,,,55.877,,,,,,,,,,63.302,,54.122,55.877,,,,,,,,,,,,,,,,,,,,,
2022-07-14 09:01:00,72.752,66.695,65.741,69.305,65.723,63.374,62.501,63.473,65.75,71.402,68.126,66.452,64.553,63.941,72.491,69.476,65.039,61.295,57.992,,66.398,65.984,62.645,62.933,65.129,63.716,,,59.972,61.07,63.815,66.902,68.549,67.712,66.695,65.786,61.925,56.561,55.742,50.864,,63.599,66.443,68.027,67.991,66.407,66.164,61.709,61.628,53.708,,,,,65.228,67.145,68.567,67.955,67.289,67.028,,54.896,,55.346,63.572,66.209,67.28,67.082,66.281,65.723,64.832,64.409,,57.074,68.171,68.045,69.017,68.612,70.988,70.979,67.091,61.52,59.909,,,,,,,,61.763,67.739,70.034,69.107,75.551,72.563,68.342,61.772,,,,,,,,66.263,68.135,69.935,70.538,,,,,,,,70.718,,,,,
2022-07-14 10:01:00,73.148,66.398,66.974,70.313,68.036,67.019,67.505,67.28,69.242,71.483,69.107,68.387,67.415,67.757,64.157,66.506,69.674,69.359,69.008,,71.861,70.493,69.449,69.395,68.558,68.306,73.895,72.815,70.367,67.208,67.568,68.846,68.999,67.676,67.334,67.37,66.56,67.19,72.329,68.216,66.713,67.244,67.28,68.099,67.433,67.163,66.677,66.65,66.254,71.33,69.971,68.387,65.534,64.346,64.715,66.218,66.857,66.677,66.056,66.29,,62.834,61.907,62.501,61.646,60.152,59.54,61.277,63.383,62.897,63.356,65.795,44.789,47.417,47.48,48.938,50.711,53.033,51.341,48.461,54.644,59.792,64.427,,,,,,,,40.271,42.233,43.583,44.672,49.1,42.764,47.345,51.917,,,,,,,40.514,41.585,43.394,43.916,46.904,,,,,,,,44.033,,,,,
2022-07-14 11:01:00,73.166,67.937,68.882,71.033,69.746,68.801,69.899,69.548,70.205,73.931,70.844,70.439,69.719,70.169,74.471,72.338,71.933,70.655,70.133,,73.544,72.086,71.168,70.871,70.448,70.268,73.436,72.464,70.889,69.179,69.233,70.115,70.619,70.061,69.143,68.639,67.271,68.252,69.071,66.74,68.54,67.964,68.054,68.819,67.217,65.039,64.562,63.446,66.434,59.693,57.074,,,62.897,66.002,67.496,66.551,67.244,68.135,69.368,,53.789,51.881,50.063,,,59.396,62.762,64.013,65.786,66.794,68.999,55.715,54.356,53.411,51.971,50.099,49.649,49.874,52.214,60.791,63.779,64.895,,47.345,49.1,50.018,49.064,51.971,50.099,,,,46.427,48.506,,52.709,53.996,42.467,42.953,43.655,48.992,55.562,,44.996,44.132,47.336,50.486,50.126,,,42.17,42.935,43.871,48.011,,42.467,,45.482,,46.535,
2022-07-14 12:01:00,73.148,71.861,73.994,68.738,64.598,68.864,72.95,73.139,72.104,76.343,75.461,73.931,73.832,75.182,76.802,76.514,77.36,76.325,75.002,,75.155,75.164,75.344,74.723,75.173,74.129,75.488,75.488,75.092,73.814,74.363,75.317,75.038,75.137,74.912,73.904,73.805,74.858,75.713,75.137,74.084,73.454,73.805,73.454,73.292,73.157,72.653,73.337,73.562,74.345,74.138,74.354,72.923,71.384,71.078,71.222,72.401,72.626,72.374,71.834,,71.672,71.168,70.817,71.294,70.466,68.468,70.088,71.177,70.457,70.646,70.277,71.636,71.276,70.538,70.655,72.446,71.816,71.645,70.835,71.384,72.086,70.763,72.914,73.841,74.876,72.491,70.043,68.108,66.821,66.65,63.509,66.956,70.844,72.725,73.589,75.074,73.814,68.774,67.181,65.606,59.198,,,,,,60.791,65.741,,,58.847,55.292,,,,57.92,,,48.326,43.448,
2022-07-14 13:01:00,79.61,79.574,82.202,82.094,82.742,82.742,83.552,79.259,76.379,81.815,84.164,83.714,83.057,85.082,82.544,83.777,84.506,84.065,81.986,,82.022,82.589,82.832,80.555,81.464,80.303,82.13,82.265,83.804,84.668,84.074,84.443,83.435,84.416,84.524,83.111,81.554,83.435,83.651,85.235,86.108,84.614,85.208,84.047,83.786,84.614,84.047,84.425,84.605,81.041,83.507,85.172,85.037,83.408,83.858,84.191,85.658,86.945,85.946,85.946,,81.473,81.581,82.895,83.624,84.155,84.551,86.468,87.602,86.621,86.441,85.514,79.448,82.58,82.472,83.318,84.47,84.407,82.778,82.787,86.63,87.278,84.308,,74.192,81.923,80.51,80.384,79.313,79.295,82.787,84.155,84.749,84.551,78.863,79.007,81.077,83.813,71.06,75.605,77.954,78.08,80.87,,80.933,82.823,81.833,80.681,80.276,,,78.971,80.204,79.511,78.719,,75.92,78.251,80.987,79.475,78.746,
2022-07-14 14:01:00,85.127,87.215,89.186,88.61,88.988,89.708,90.356,85.172,78.755,87.314,91.391,91.067,89.924,91.994,87.143,90.131,91.562,90.365,88.133,,87.521,88.16,87.845,85.631,88.313,85.631,87.674,87.458,90.347,92.147,91.157,91.283,91.031,91.427,91.67,89.177,87.818,86.99,88.808,93.146,93.254,92.939,93.704,90.401,91.706,92.057,89.438,88.016,88.547,87.665,90.896,93.839,93.623,91.076,91.229,91.922,94.388,94.532,93.164,92.165,,90.581,89.708,90.842,92.156,91.796,91.625,92.849,94.505,94.55,94.703,91.985,86.423,90.644,89.285,90.995,92.372,90.761,87.719,84.497,91.301,94.811,92.444,88.961,91.274,92.057,90.311,89.168,84.578,87.62,90.401,90.815,91.301,90.5,81.032,81.527,83.381,86.153,87.944,88.412,87.701,86.288,89.708,,86.108,89.042,87.341,83.579,82.562,,,86.657,87.053,87.278,87.629,,79.763,86.216,85.991,84.119,81.581,
2022-07-14 15:01:00,78.899,82.058,86.432,85.55,88.421,89.357,91.904,82.553,75.101,83.66,91.175,91.265,91.733,92.75,82.886,88.304,91.67,89.816,87.512,,,83.129,88.556,84.2,89.6,85.307,83.894,81.779,89.825,92.993,92.516,85.802,86.783,88.592,91.526,91.787,90.536,92.147,90.311,92.921,94.586,93.128,92.156,89.537,91.454,93.272,93.074,94.82,95.378,89.051,92.174,95.567,95.522,92.75,92.084,92.219,95.297,97.223,96.872,97.529,,93.623,92.75,94.568,96.062,94.523,94.766,96.647,98.429,98.06,97.781,96.827,90.374,95.063,95.063,96.647,97.727,95.441,90.113,87.548,95.936,98.33,94.865,90.518,93.758,96.71,94.433,93.317,90.005,93.767,96.998,97.709,97.358,96.197,82.409,81.716,84.785,91.373,91.166,94.028,92.408,90.05,94.145,,90.689,93.668,92.894,88.844,89.069,,,93.704,94.64,94.028,92.633,,80.231,93.245,93.407,91.274,89.492,
2022-07-14 16:01:00,90.761,87.557,87.341,94.325,96.359,79.232,89.501,89.762,83.831,88.097,96.089,87.899,85.415,97.628,88.349,85.145,89.537,83.057,93.074,,90.851,84.434,,80.285,91.724,87.287,91.571,90.959,89.519,92.399,,,88.151,91.121,92.876,87.854,,,,,,,,,89.006,90.014,87.737,89.096,89.249,,,,,,,,94.658,94.973,94.343,94.685,,,,,,,,94.838,96.611,,93.128,94.064,,,,,,,83.345,85.523,,90.707,89.618,94.694,98.312,99.311,95.252,,,,,,,93.101,77.828,,,83.174,93.812,95.423,93.929,91.31,92.048,,84.605,87.422,86.864,84.515,83.111,,,96.854,96.539,94.109,90.419,,,96.224,95.882,92.885,90.203,
2022-07-14 17:01:00,76.136,88.799,91.76,87.521,91.805,86.252,98.213,91.67,83.588,96.314,103.307,101.804,98.915,104.522,95.108,101.498,103.568,99.95,98.024,,97.214,98.141,97.403,96.215,100.931,97.493,100.823,98.213,101.264,105.233,105.179,102.875,101.273,104.567,104.936,100.94,98.114,100.13,103.343,105.899,107.474,106.583,106.385,102.713,104.792,105.296,102.308,104.018,105.449,101.147,104.603,108.383,108.05,104.513,104.333,104.261,107.753,108.131,108.203,108.059,,104.612,104.288,106.664,107.393,106.412,105.332,107.141,108.077,107.654,107.744,107.717,99.122,105.035,104.774,108.014,108.824,104.459,97.394,93.488,104.324,106.349,103.397,95.45,96.899,107.222,103.541,104.531,95.315,104.297,106.799,107.447,107.933,105.08,87.332,87.485,90.104,97.061,94.856,101.12,100.94,97.754,102.893,,97.835,103.307,101.228,96.908,95.981,,,93.695,98.033,101.984,99.95,,86.819,87.287,83.543,94.271,70.952,
2022-07-14 18:01:00,83.498,89.717,89.852,78.206,90.518,90.698,94.847,85.937,80.447,86.207,95.207,97.628,94.172,103.757,93.74,97.259,105.134,99.941,98.906,,96.512,88.79,91.76,94.46,94.703,95.747,94.793,99.023,96.854,98.519,102.47,106.277,104.045,89.438,104.297,105.908,102.308,104.342,92.561,103.361,108.68,108.203,108.284,103.964,103.604,106.322,104.909,107.195,107.987,88.187,96.125,108.833,109.544,105.746,105.242,104.819,107.132,107.915,110.273,110.363,,101.525,103.64,106.628,107.636,107.105,105.503,107.753,109.256,108.671,109.193,109.166,93.407,97.169,91.283,109.643,110.093,105.323,98.384,94.64,106.349,108.599,104.792,97.457,100.337,103.649,89.276,89.69,92.354,90.914,94.982,97.844,107.501,107.474,87.899,87.701,91.562,100.004,92.282,96.71,97.727,86.522,97.853,,95.72,102.245,99.599,96.773,96.206,,,97.907,95.999,99.995,96.188,,85.415,100.139,97.943,96.503,93.965,
2022-07-14 19:01:00,90.401,91.454,97.835,92.219,86.36,93.056,84.344,79.601,79.187,96.008,89.744,87.845,93.677,84.398,96.638,99.113,90.41,95.369,89.996,,94.874,95.396,93.074,91.445,82.715,,93.893,91.22,97.007,100.391,102.074,101.102,98.87,94.928,87.422,75.695,,80.042,92.12,100.049,102.335,104.405,105.323,99.878,98.042,95.873,88.394,94.451,99.284,90.815,88.979,96.728,100.283,99.815,100.355,100.697,104.702,101.354,99.248,102.317,,92.912,,90.113,95.162,95.558,97.52,100.904,104.162,102.569,99.581,98.42,90.5,89.537,,,96.503,93.164,85.991,82.391,99.365,103.289,98.366,82.832,90.05,93.938,90.455,95.549,91.166,92.246,,,,95.855,78.764,79.79,86.495,94.073,,86.252,86.342,85.865,93.542,,,,,87.521,88.097,,,,,,85.505,,81.635,86.648,,83.939,87.152,
2022-07-14 20:01:00,,,,,,,,82.94,77.009,,,,,,,82.859,83.813,,,,,83.093,84.947,90.734,95.099,90.005,,82.166,88.349,92.642,95.621,96.476,97.79,98.042,97.52,94.667,93.299,91.004,,89.429,92.858,94.829,96.755,96.026,98.024,97.583,94.451,96.62,96.719,,,,88.376,89.537,91.112,93.569,95.846,95.018,93.209,94.928,,,,,,79.655,80.429,83.345,,,,87.476,,,,,,,,,,,85.253,,,,,,,,,,,,,,,79.07,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14 21:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14 22:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14 23:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15 00:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15 01:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15 02:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15 03:01:00,77.72,75.839,75.893,77.684,76.379,76.226,77.261,75.164,73.751,78.575,77.495,76.757,77.378,78.134,78.611,78.602,77.387,76.91,76.181,,79.43,78.386,77.333,73.904,73.868,70.988,79.088,79.133,78.296,76.55,76.838,74.156,,,,,,,79.772,77.819,76.973,75.695,74.876,,,,,75.281,74.021,78.197,78.728,77.945,75.407,74.12,75.029,76.424,76.721,76.793,75.425,73.841,,77.261,77.504,77.54,77.315,75.821,75.371,76.793,76.451,75.038,72.365,,76.667,77.504,77.018,77.666,77.036,76.28,75.74,73.859,76.316,73.607,,78.062,77.999,79.034,79.232,78.827,77.81,76.073,76.631,77.306,77.864,76.19,,,74.237,74.291,77.756,77.9,77.999,78.476,78.746,,76.217,76.352,75.164,67.613,,,,76.955,77.675,78.863,78.8,,69.989,78.395,78.53,79.502,79.07,
2022-07-15 04:01:00,75.965,74.714,75.146,76.055,75.731,75.245,75.335,74.039,73.526,76.892,76.892,76.352,76.154,76.181,77.531,78.269,77.639,75.38,75.632,,78.467,77.468,76.46,75.281,75.623,74.759,78.422,78.278,77.333,75.785,76.352,76.685,76.685,76.748,76.676,76.883,76.082,74.804,78.827,77.675,76.658,76.334,76.424,76.829,76.784,76.109,75.839,75.47,75.29,78.152,77.9,77.09,76.478,75.758,75.47,76.073,75.983,75.164,75.47,,,76.568,76.964,77,76.613,75.524,75.965,75.011,70.115,,,,76.388,76.505,76.505,77.405,77.567,73.454,,,,,,76.451,77.864,78.107,77.72,78.062,76.748,76.343,76.568,76.073,76.145,75.92,,,,,77.045,76.757,77.117,76.829,77.702,,75.839,74.381,73.922,76.199,76.1,,,77.189,76.937,78.134,77.756,,75.632,77.792,78.224,78.512,78.287,
